time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1767780000,1.16846,1.16948,1.16811,1.16917,,,,,0.002120279890541623,40.70137594782924,41.02632292315986,,,,
1767794400,1.16916,1.16988,1.168,1.16879,,,,,0.0020882425718027537,39.48745496938292,41.70687683811599,,,,
1767808800,1.1688,1.16904,1.16738,1.16759,,,,,0.0020311435622290524,35.8511009674195,42.24612838508755,,,,
1767823200,1.16751,1.16782,1.16728,1.16748,,,,,0.00183232442059851,35.52812115681078,41.57963424020618,,,,
1767837600,1.16748,1.1683,1.16728,1.16825,,,,,0.001724014497852015,39.62817806058142,41.03643002512556,,,,
1767852000,1.16824,1.1683,1.1669,1.16768,,,,,0.0016808125648050591,37.71606005921355,40.26661819929734,,,,
1767866400,1.16768,1.1682,1.16583,1.16628,,,,,0.001772704222831049,33.44723228069026,39.109119765791164,,,,
1767880800,1.16627,1.16738,1.16438,1.16508,,,,,0.0019363436597869242,30.28332487707388,38.07839492524395,30.28332487707388,30.28332487707388,,
1767895200,1.16506,1.16628,1.16426,1.16589,,,,,0.001947497838481989,34.76878985586346,37.418031639856785,,,,
1767909600,1.16574,1.16622,1.16484,1.16492,,,,,0.0018718314600177153,32.10491552162112,36.787974460765476,,,,
1767924000,1.16493,1.16592,1.1646,1.16511,,,,,0.0017982539320153517,33.18477230617711,36.469755920750934,,,,
1767938400,1.16512,1.1653,1.164,1.16426,,,,,0.0017318200744133154,30.822925662241914,35.76724566299423,,,,
1767952800,1.16424,1.16608,1.16256,1.16452,,,,,0.0019702440644915357,32.40763494310063,35.235165088763516,,,,
1767967200,1.1645,1.16526,1.16182,1.16316,,,,,0.002166211522559316,28.70360794206597,34.61682103929082,28.70360794206597,,,
1767981600,1.16318,1.164,1.16296,1.16364,,,,,0.0020160499862180645,31.671942789861177,33.97186152800739,,,,
1768168800,1.1633,1.16714,1.16217,1.16562,,,,,0.0024099099880556746,42.33675168291968,34.17538272183144,,,,
1768183200,1.16562,1.16712,1.1653,1.16692,,,,,0.002331255322981576,48.068031773843614,35.04802063657602,,,,
1768197600,1.16691,1.16959,1.16643,1.16818,,,,,0.0024417546132506763,52.94927782073689,36.292388969713606,,,,
1768212000,1.1682,1.16985,1.16756,1.16929,,,,,0.0024215206648172697,56.80142160279819,37.51904922272909,,,56.80142160279819,
1768226400,1.16928,1.1693,1.16661,1.16686,,,,,0.002457317909508311,47.61142495639634,38.22586100109929,,,,
1768240800,1.16686,1.1674,1.16631,1.16668,,,,,0.0022750088549072078,47.00476000933448,39.19425583885959,,,,
1768255200,1.167,1.16709,1.16562,1.16586,,,,,0.0021676743409195613,44.23927232889216,40.19110922827518,,,,
1768269600,1.16586,1.16676,1.16565,1.16628,,,,,0.0020266510954636122,45.99197522417074,40.992765326011416,,,,
1768284000,1.16629,1.16726,1.16538,1.1672,,,,,0.002007097616068448,49.72015640456622,42.250996817650346,,,,
1768298400,1.16719,1.1678,1.16502,1.16684,,,,,0.0021101512672593225,48.31470006057244,43.3317059429643,,,,
1768312800,1.16684,1.16734,1.16342,1.16462,,,,,0.0023514644316247656,40.67838655169381,44.035667435068,,,,
1768327200,1.16462,1.16546,1.16416,1.16428,,,,,0.0022112691740747777,39.64490560033776,44.552615339156375,,,,
1768341600,1.16436,1.16456,1.16368,1.16382,,,,,0.002033766617531473,38.2297511971638,45.233054143091934,38.2297511971638,,,
1768356000,1.16382,1.1649,1.16362,1.1642,,,,,0.0019332644018606028,40.130957305909924,45.83726946566684,,,,
1768370400,1.1642,1.16538,1.1641,1.16518,,,,,0.0018461624816125451,44.8456839352118,46.01647891225914,,,,
1768384800,1.16518,1.166,1.16438,1.165,,,,,0.0018160074840641997,44.15783497131747,45.73717914065013,,,,
1768399200,1.16498,1.16618,1.16456,1.16468,,,,,0.0017898731528556337,42.89811841871067,45.01923918336254,,,,
1768413600,1.16468,1.16479,1.16353,1.16454,,,,,0.0017192233991415544,42.32917689930465,43.98550741882729,,,,
1768428000,1.16469,1.16471,1.16333,1.16386,,,,,0.0016739936125893388,39.58314698528201,43.412058992319125,,,,
1768442400,1.16382,1.16415,1.16336,1.16352,,,,,0.001556127797577436,38.247109191096605,42.786512505302134,,,,
1768456800,1.16352,1.164,1.1626,1.16359,,,,,0.0015353107579004239,38.70581213372023,42.391265348504135,,,,
1768471200,1.16358,1.16411,1.15988,1.16014,,,,,0.0018946026568470282,27.760877693092667,41.08904409628428,27.760877693092667,,,
1768485600,1.16013,1.16138,1.15932,1.1609,,,,,0.0019166556359341141,32.30228222246028,39.844910226133855,,,,
1768500000,1.1609,1.16176,1.16028,1.16094,,,,,0.0018584348844762225,32.54265101411359,38.718335294243936,,,,
1768514400,1.16088,1.16104,1.16024,1.1607,,,,,0.001717310233212744,31.812787406836307,38.085078212468396,,,,
1768528800,1.1607,1.16142,1.1606,1.16067,,,,,0.0015976688687843541,31.717029205742037,37.51880132714013,,,,
1768543200,1.16068,1.16153,1.16044,1.16084,,,,,0.0015299796862797783,32.94869767362181,37.1415832183157,,,,
1768557600,1.16084,1.16236,1.16082,1.16186,,,,,0.0015313157281091542,39.94785670388135,37.1285046038851,,,,
1768572000,1.16188,1.16275,1.15845,1.15957,,,,,0.0019004736310279297,31.897497632553083,36.203634153695184,,,,
1768586400,1.15955,1.16023,1.15894,1.15988,,,,,0.0018190771468908741,33.84115877833729,35.46672871133946,,,,
1768773600,1.15802,1.16378,1.15782,1.16226,,,,,0.002371200193972086,46.472145205968694,35.722016339000746,,,,
1768788000,1.16227,1.16376,1.16157,1.16276,,,,,0.00234704016810913,48.688512408276296,36.17625458964157,,,,
1768802400,1.16274,1.16415,1.16112,1.16245,,,,,0.0024381014790279243,47.378663934036545,36.733077228838326,,,,
1768816800,1.16244,1.16356,1.16202,1.16318,,,,,0.0023183546151575177,50.739441242588754,37.62538666108776,,,,
1768831200,1.16317,1.16475,1.16302,1.16458,,,,,0.0022399073331365164,56.48002854797953,38.89497354782056,,,,
1768845600,1.16459,1.16489,1.16419,1.1646,,,,,0.0020345863553849707,56.55791363520292,40.951904686542726,,,,
1768860000,1.16427,1.1647,1.16326,1.16438,,,,,0.001955308174666989,55.38375844610804,42.60058155966043,,,,
1768874400,1.16438,1.16727,1.16406,1.16632,,,,,0.0021226004180447153,62.73127239993651,44.75691165864777,,,,
1768888800,1.16633,1.17328,1.16622,1.17262,,,,,0.002780920362305429,76.35130445745335,47.938234305120424,,,,
1768903200,1.17262,1.17693,1.17153,1.17334,,,,,0.0031301309806647144,77.36921545032027,51.19910475116173,,,77.36921545032027,
1768917600,1.17334,1.17428,1.17152,1.17316,,,,,0.003080780183242765,76.48289327560978,54.30869015130372,,,,
1768932000,1.17315,1.17341,1.1711,1.17268,,,,,0.0029780094921437344,74.04685854461636,56.744333139927654,,,,
1768946400,1.17245,1.17342,1.17166,1.1729,,,,,0.0028156082265245676,74.44855751357044,59.78369456000031,,,,
1768960800,1.1729,1.17318,1.17106,1.17174,,,,,0.0027228604629879454,68.43401249730093,62.25461268278343,,,,
1768975200,1.17174,1.17254,1.17013,1.17036,,,,,0.0026811457345895556,62.01525716387876,63.3648349654913,,,,
1768989600,1.17034,1.1743,1.17016,1.17397,,,,,0.0028756596366442564,69.95438382650839,64.88382578107932,,,,
1769004000,1.17398,1.17408,1.16948,1.1703,,,,,0.0031055716850916805,56.927776855821214,65.56590527549251,,,,
1769018400,1.17028,1.17053,1.16762,1.16876,,,,,0.0030794954604127854,52.509118328699564,65.69231078164329,52.509118328699564,,,
1769032800,1.16854,1.16902,1.16698,1.16888,,,,,0.0029408960656910864,52.81644628830757,65.43062633452386,,,,
1769047200,1.16888,1.16973,1.16835,1.16882,,,,,0.0027327765902656,52.63304388813513,65.1502784954476,,,,
1769061600,1.16884,1.16974,1.16842,1.16926,,,,,0.002544406378230185,53.897337532416614,65.04410557304107,,,,
1769076000,1.16927,1.17187,1.16866,1.17139,,,,,0.0026331521944661517,59.52890217136234,64.81536484242862,,,,
1769090400,1.17138,1.17508,1.17108,1.17464,,,,,0.002815398568537332,66.29431970111062,64.09700878840415,,,,
1769104800,1.17463,1.17566,1.17412,1.17552,,,,,0.002645345426065671,67.86095043771434,63.41784700178943,,,,
1769119200,1.17528,1.17592,1.1747,1.17494,,,,,0.0024552993692569147,65.69366051114986,62.647187518613734,,,,
1769133600,1.17493,1.1754,1.17432,1.1751,,,,,0.0022719261200226555,66.01609907336024,62.07356184209544,,,,
1769148000,1.1751,1.1753,1.17283,1.17354,,,,,0.0022983359706862977,60.08633258562614,61.04768863295656,,,,
1769162400,1.17354,1.17473,1.173,1.17341,,,,,0.0022225578412614594,59.60584736136853,60.41710540896138,59.60584736136853,,,
1769176800,1.17342,1.1799,1.17319,1.17944,,,,,0.002820883462426597,71.13570485300825,61.06856595818492,,,,
1769191200,1.17944,1.18339,1.17772,1.18277,,,,,0.003200765667436363,75.32444955364281,61.452142081551656,,,,
1769378400,1.18635,1.18977,1.18444,1.18578,,,,,0.0037073302451115005,78.37874336297561,62.98435397491983,,,,
1769392800,1.18578,1.18766,1.18554,1.1865,,,,,0.003495686212429954,79.04684729063923,64.8799060436298,,,79.04684729063923,
1769407200,1.1865,1.18674,1.18365,1.18637,,,,,0.0034415947174392687,78.57473905141205,66.71978409813725,,,,
1769421600,1.18638,1.18653,1.1835,1.1856,,,,,0.0033867154217807113,75.69114476410299,68.36679130356353,,,,
1769436000,1.1856,1.19072,1.18526,1.18788,,,,,0.003663153365543286,78.23786644477005,70.10540051158878,,,,
